Ticker,Date,Price,Flow
XAU/USD_B,1/7/2014 1:00,1242.31,1.565982
XAU/USD_B,1/7/2014 2:00,1240.19,1.492997
XAU/USD_B,1/7/2014 3:00,1239.92,1.508475
XAU/USD_B,1/7/2014 4:00,1239.96,1.473829
XAU/USD_B,1/7/2014 5:00,1239.45,1.466125
XAU/USD_B,1/7/2014 6:00,1239.41,1.513736
XAU/USD_B,1/7/2014 7:00,1237.76,1.495913
XAU/USD_B,1/7/2014 8:00,1235.59,1.474667
XAU/USD_B,1/7/2014 9:00,1228.54,1.423773
XAU/USD_B,1/7/2014 10:00,1227.66,1.560773
XAU/USD_B,1/7/2014 11:00,1226.59,1.596639
XAU/USD_B,1/7/2014 12:00,1231.44,1.658046
XAU/USD_B,1/7/2014 13:00,1229.78,1.75
XAU/USD_B,1/7/2014 14:00,1231.41,1.748447
XAU/USD_B,1/7/2014 15:00,1232.95,1.793651
XAU/USD_B,1/7/2014 16:00,1232.46,1.780952
XAU/USD_B,1/7/2014 17:00,1232.46,1.75873
XAU/USD_B,1/7/2014 18:00,1229.78,1.764331
XAU/USD_B,1/7/2014 19:00,1231.09,1.720126
XAU/USD_B,1/7/2014 20:00,1228.96,1.656627
XAU/USD_B,1/7/2014 21:00,1229.02,1.670695
XAU/USD_B,1/7/2014 22:00,1226.95,1.668675
XAU/USD_B,1/7/2014 23:00,1227.64,1.598837
XAU/USD_B,1/8/2014 0:00,1227.39,1.65
XAU/USD_B,1/8/2014 1:00,1226.59,1.645349
XAU/USD_B,1/8/2014 2:00,1227.53,1.621083
XAU/USD_B,1/8/2014 3:00,1225.58,1.741071
XAU/USD_B,1/8/2014 4:00,1227.52,1.655786
XAU/USD_B,1/8/2014 5:00,1227.35,1.683432
XAU/USD_B,1/8/2014 6:00,1225.98,1.762611
XAU/USD_B,1/8/2014 7:00,1230.12,1.758824
XAU/USD_B,1/8/2014 8:00,1222.94,1.908517
XAU/USD_B,1/8/2014 9:00,1223.22,1.86646
XAU/USD_B,1/8/2014 10:00,1223.54,1.795732
XAU/USD_B,1/8/2014 11:00,1221.9,1.963934
XAU/USD_B,1/8/2014 12:00,1222.35,1.941558
XAU/USD_B,1/8/2014 13:00,1225.8,1.954545
XAU/USD_B,1/8/2014 14:00,1224,1.918831
XAU/USD_B,1/8/2014 15:00,1225.35,1.928105
XAU/USD_B,1/8/2014 16:00,1226.31,1.901639
XAU/USD_B,1/8/2014 17:00,1226.25,1.914754
XAU/USD_B,1/8/2014 18:00,1226.57,1.924092
XAU/USD_B,1/8/2014 19:00,1226.45,1.883871
XAU/USD_B,1/8/2014 20:00,1227.83,1.875
XAU/USD_B,1/8/2014 21:00,1227.62,1.900322
XAU/USD_B,1/8/2014 22:00,1227.88,1.874608
XAU/USD_B,1/8/2014 23:00,1227.32,1.856698
XAU/USD_B,1/9/2014 0:00,1226.54,1.816514
XAU/USD_B,1/9/2014 1:00,1227.32,1.810398
XAU/USD_B,1/9/2014 2:00,1227.84,1.783784
XAU/USD_B,1/9/2014 3:00,1226.85,1.797583
XAU/USD_B,1/9/2014 4:00,1226.75,1.806647
XAU/USD_B,1/9/2014 5:00,1227.48,1.798193
XAU/USD_B,1/9/2014 6:00,1228.51,1.782738
XAU/USD_B,1/9/2014 7:00,1230.83,1.878419
XAU/USD_B,1/9/2014 8:00,1226.87,1.883582
XAU/USD_B,1/9/2014 9:00,1226.48,1.77907
XAU/USD_B,1/9/2014 10:00,1227.21,1.747826
XAU/USD_B,1/9/2014 11:00,1225.37,1.751445
XAU/USD_B,1/9/2014 12:00,1227.86,1.729107
XAU/USD_B,1/9/2014 13:00,1228.75,1.822289
XAU/USD_B,1/9/2014 14:00,1228.5,1.78209
XAU/USD_B,1/9/2014 15:00,1228.45,1.787425
XAU/USD_B,1/9/2014 16:00,1228.4,1.823708
XAU/USD_B,1/9/2014 17:00,1228.3,1.825153
XAU/USD_B,1/9/2014 18:00,1229.32,1.827692
XAU/USD_B,1/9/2014 19:00,1228.8,1.836923
XAU/USD_B,1/9/2014 20:00,1230.27,1.836923
XAU/USD_B,1/9/2014 21:00,1233.99,1.795181
XAU/USD_B,1/9/2014 22:00,1234.09,1.964516
XAU/USD_B,1/9/2014 23:00,1233.43,1.910828
XAU/USD_B,1/10/2014 0:00,1237.11,1.913462
XAU/USD_B,1/10/2014 1:00,1234.01,1.932476
XAU/USD_B,1/10/2014 2:00,1234.98,1.938907
XAU/USD_B,1/10/2014 3:00,1234.68,1.932907
XAU/USD_B,1/10/2014 4:00,1233.18,1.936508
XAU/USD_B,1/10/2014 5:00,1233.67,1.948387
XAU/USD_B,1/10/2014 6:00,1234.38,1.88785
XAU/USD_B,1/10/2014 7:00,1233.76,1.900312
XAU/USD_B,1/10/2014 8:00,1241.44,1.914826
XAU/USD_B,1/10/2014 9:00,1243.57,1.898693
XAU/USD_B,1/10/2014 10:00,1245.28,1.900641
XAU/USD_B,1/10/2014 11:00,1244.6,1.793103
XAU/USD_B,1/10/2014 12:00,1246.38,1.685801
XAU/USD_B,1/10/2014 13:00,1247.4,1.675758
XAU/USD_B,1/10/2014 14:00,1245.51,1.648318
XAU/USD_B,1/10/2014 15:00,1247.15,1.613982
XAU/USD_B,1/10/2014 16:00,1247.15,1.645062
XAU/USD_B,1/10/2014 17:00,1247.15,1.667702
XAU/USD_B,1/12/2014 17:00,1247.15,1.696203
XAU/USD_B,1/12/2014 18:00,1249.21,1.696203
XAU/USD_B,1/12/2014 19:00,1248.51,1.720635
XAU/USD_B,1/12/2014 20:00,1251.51,1.71875
XAU/USD_B,1/12/2014 21:00,1251.74,1.803279
XAU/USD_B,1/12/2014 22:00,1250.54,1.840909
XAU/USD_B,1/12/2014 23:00,1250.19,1.800633
XAU/USD_B,1/13/2014 0:00,1251.56,1.810726
XAU/USD_B,1/13/2014 1:00,1249.81,1.825397
XAU/USD_B,1/13/2014 2:00,1249.51,1.831746
XAU/USD_B,1/13/2014 3:00,1248.17,1.769231
XAU/USD_B,1/13/2014 4:00,1246.37,1.693452
XAU/USD_B,1/13/2014 5:00,1246.65,1.590778
XAU/USD_B,1/13/2014 6:00,1246.71,1.615607
XAU/USD_B,1/13/2014 7:00,1247.16,1.586402
XAU/USD_B,1/13/2014 8:00,1245.3,1.625
XAU/USD_B,1/13/2014 9:00,1248.99,1.583333
XAU/USD_B,1/13/2014 10:00,1248.49,1.74269
XAU/USD_B,1/13/2014 11:00,1250.51,1.676136
XAU/USD_B,1/13/2014 12:00,1251.66,1.683284
XAU/USD_B,1/13/2014 13:00,1254.39,1.64058
XAU/USD_B,1/13/2014 14:00,1253.61,1.628242
XAU/USD_B,1/13/2014 15:00,1255.25,1.621387
XAU/USD_B,1/13/2014 16:00,1253.48,1.617816
XAU/USD_B,1/13/2014 17:00,1253.51,1.606232
XAU/USD_B,1/13/2014 18:00,1254.45,1.6
XAU/USD_B,1/13/2014 19:00,1253.41,1.579096
XAU/USD_B,1/13/2014 20:00,1252.5,1.538889
XAU/USD_B,1/13/2014 21:00,1251.79,1.509537
XAU/USD_B,1/13/2014 22:00,1251.85,1.466667
XAU/USD_B,1/13/2014 23:00,1252.26,1.4375
XAU/USD_B,1/14/2014 0:00,1253.08,1.419023
XAU/USD_B,1/14/2014 1:00,1253.48,1.424936
XAU/USD_B,1/14/2014 2:00,1253.55,1.441327
XAU/USD_B,1/14/2014 3:00,1251.09,1.418136
XAU/USD_B,1/14/2014 4:00,1249.42,1.39206
XAU/USD_B,1/14/2014 5:00,1249.28,1.407125
XAU/USD_B,1/14/2014 6:00,1248.4,1.400504
XAU/USD_B,1/14/2014 7:00,1249.15,1.399002
XAU/USD_B,1/14/2014 8:00,1250.84,1.411616
XAU/USD_B,1/14/2014 9:00,1252.71,1.437975
XAU/USD_B,1/14/2014 10:00,1253.33,1.453401
XAU/USD_B,1/14/2014 11:00,1245.01,1.543536
XAU/USD_B,1/14/2014 12:00,1245.75,1.553672
XAU/USD_B,1/14/2014 13:00,1244.63,1.567797
XAU/USD_B,1/14/2014 14:00,1243.25,1.567416
XAU/USD_B,1/14/2014 15:00,1243.85,1.546218
XAU/USD_B,1/14/2014 16:00,1245.53,1.550847
XAU/USD_B,1/14/2014 17:00,1245.5,1.569405
XAU/USD_B,1/14/2014 18:00,1244.05,1.575499
XAU/USD_B,1/14/2014 19:00,1244.29,1.565341
XAU/USD_B,1/14/2014 20:00,1240.49,1.562147
XAU/USD_B,1/14/2014 21:00,1241.31,1.479564
XAU/USD_B,1/14/2014 22:00,1241.63,1.519337
XAU/USD_B,1/14/2014 23:00,1239.63,1.514986
XAU/USD_B,1/15/2014 0:00,1240.95,1.502703
XAU/USD_B,1/15/2014 1:00,1241.6,1.478723
XAU/USD_B,1/15/2014 2:00,1241.9,1.512129
XAU/USD_B,1/15/2014 3:00,1239.48,1.528
XAU/USD_B,1/15/2014 4:00,1237.73,1.462532
XAU/USD_B,1/15/2014 5:00,1238.37,1.507979
XAU/USD_B,1/15/2014 6:00,1239.4,1.515957
XAU/USD_B,1/15/2014 7:00,1237.35,1.494709
XAU/USD_B,1/15/2014 8:00,1237.04,1.481771
XAU/USD_B,1/15/2014 9:00,1238.45,1.503896
XAU/USD_B,1/15/2014 10:00,1241.54,1.505155
XAU/USD_B,1/15/2014 11:00,1239.75,1.57754
XAU/USD_B,1/15/2014 12:00,1239.8,1.560322
XAU/USD_B,1/15/2014 13:00,1239.61,1.583784
XAU/USD_B,1/15/2014 14:00,1239.28,1.578378
XAU/USD_B,1/15/2014 15:00,1241.38,1.590164
XAU/USD_B,1/15/2014 16:00,1242.24,1.61157
XAU/USD_B,1/15/2014 17:00,1242.27,1.579235
XAU/USD_B,1/15/2014 18:00,1241.43,1.629213
XAU/USD_B,1/15/2014 19:00,1239.87,1.608333
XAU/USD_B,1/15/2014 20:00,1240.42,1.583562
XAU/USD_B,1/15/2014 21:00,1240.52,1.616022
XAU/USD_B,1/15/2014 22:00,1241.03,1.574124
XAU/USD_B,1/15/2014 23:00,1242.33,1.574866
XAU/USD_B,1/16/2014 0:00,1243.19,1.596774
XAU/USD_B,1/16/2014 1:00,1242.04,1.591398
XAU/USD_B,1/16/2014 2:00,1238.87,1.693151
XAU/USD_B,1/16/2014 3:00,1238.4,1.632979
XAU/USD_B,1/16/2014 4:00,1239.2,1.643836
XAU/USD_B,1/16/2014 5:00,1237.98,1.681319
XAU/USD_B,1/16/2014 6:00,1238.05,1.712291
XAU/USD_B,1/16/2014 7:00,1238.06,1.712291
XAU/USD_B,1/16/2014 8:00,1241.47,1.761364
XAU/USD_B,1/16/2014 9:00,1240.85,1.688525
XAU/USD_B,1/16/2014 10:00,1242.64,1.711538
XAU/USD_B,1/16/2014 11:00,1242.35,1.700831
XAU/USD_B,1/16/2014 12:00,1241.43,1.733894
XAU/USD_B,1/16/2014 13:00,1242.01,1.753541
XAU/USD_B,1/16/2014 14:00,1242.23,1.75
XAU/USD_B,1/16/2014 15:00,1242.69,1.750708
XAU/USD_B,1/16/2014 16:00,1242.7,1.744318
XAU/USD_B,1/16/2014 17:00,1242.7,1.752137
XAU/USD_B,1/16/2014 18:00,1242.34,1.754286
XAU/USD_B,1/16/2014 19:00,1242.45,1.746439
XAU/USD_B,1/16/2014 20:00,1243.52,1.762857
XAU/USD_B,1/16/2014 21:00,1244.37,1.748588
XAU/USD_B,1/16/2014 22:00,1243.75,1.739496
XAU/USD_B,1/16/2014 23:00,1242.22,1.73743
XAU/USD_B,1/17/2014 0:00,1244.75,1.743662
XAU/USD_B,1/17/2014 1:00,1244.44,1.731092
XAU/USD_B,1/17/2014 2:00,1240.78,1.706371
XAU/USD_B,1/17/2014 3:00,1241.24,1.700831
XAU/USD_B,1/17/2014 4:00,1242.18,1.680328
XAU/USD_B,1/17/2014 5:00,1243.28,1.72067
XAU/USD_B,1/17/2014 6:00,1239.53,1.688705
XAU/USD_B,1/17/2014 7:00,1242.65,1.68144
XAU/USD_B,1/17/2014 8:00,1249.29,1.665746
XAU/USD_B,1/17/2014 9:00,1249.04,1.788235
XAU/USD_B,1/17/2014 10:00,1250.28,1.645604
XAU/USD_B,1/17/2014 11:00,1254.15,1.616
XAU/USD_B,1/17/2014 12:00,1252.83,1.55496
XAU/USD_B,1/17/2014 13:00,1252.63,1.510526
XAU/USD_B,1/17/2014 14:00,1253.3,1.533333
XAU/USD_B,1/17/2014 15:00,1254.44,1.510638
XAU/USD_B,1/17/2014 16:00,1254.47,1.510753
XAU/USD_B,1/17/2014 17:00,1254.47,1.5
XAU/USD_B,1/19/2014 17:00,1254.47,1.490617
XAU/USD_B,1/19/2014 18:00,1256.75,1.490617
XAU/USD_B,1/19/2014 19:00,1257.07,1.611111
XAU/USD_B,1/19/2014 20:00,1257.69,1.627566
XAU/USD_B,1/19/2014 21:00,1256.67,1.611594
XAU/USD_B,1/19/2014 22:00,1255.65,1.566572
XAU/USD_B,1/19/2014 23:00,1255.9,1.562147
XAU/USD_B,1/20/2014 0:00,1257.34,1.579096
XAU/USD_B,1/20/2014 1:00,1257,1.566197
XAU/USD_B,1/20/2014 2:00,1254.29,1.590395
XAU/USD_B,1/20/2014 3:00,1254.64,1.539945
XAU/USD_B,1/20/2014 4:00,1255.66,1.540984
XAU/USD_B,1/20/2014 5:00,1254.96,1.526882
XAU/USD_B,1/20/2014 6:00,1255.02,1.498681
XAU/USD_B,1/20/2014 7:00,1256.42,1.475196
XAU/USD_B,1/20/2014 8:00,1257.1,1.475196
XAU/USD_B,1/20/2014 9:00,1255.83,1.523936
XAU/USD_B,1/20/2014 10:00,1256.51,1.521053
XAU/USD_B,1/20/2014 11:00,1255.53,1.506527
XAU/USD_B,1/20/2014 12:00,1255.15,1.516971
XAU/USD_B,1/20/2014 13:00,1255.37,1.51706
XAU/USD_B,1/20/2014 14:00,1255.37,1.526316
XAU/USD_B,1/20/2014 15:00,1255.37,1.526316
XAU/USD_B,1/20/2014 16:00,1255.37,1.526316
XAU/USD_B,1/20/2014 17:00,1255.37,1.526316
XAU/USD_B,1/20/2014 18:00,1255.68,1.526316
XAU/USD_B,1/20/2014 19:00,1254.56,1.503896
XAU/USD_B,1/20/2014 20:00,1252.98,1.496144
XAU/USD_B,1/20/2014 21:00,1253.05,1.3825
XAU/USD_B,1/20/2014 22:00,1252.26,1.342298
XAU/USD_B,1/20/2014 23:00,1253.33,1.337379
XAU/USD_B,1/21/2014 0:00,1254.29,1.360976
XAU/USD_B,1/21/2014 1:00,1253.13,1.378973
XAU/USD_B,1/21/2014 2:00,1253.64,1.368932
XAU/USD_B,1/21/2014 3:00,1249.97,1.369305
XAU/USD_B,1/21/2014 4:00,1248.14,1.243182
XAU/USD_B,1/21/2014 5:00,1248.24,1.263403
XAU/USD_B,1/21/2014 6:00,1247.38,1.293144
XAU/USD_B,1/21/2014 7:00,1244.53,1.319149
XAU/USD_B,1/21/2014 8:00,1239.16,1.396509
XAU/USD_B,1/21/2014 9:00,1239.79,1.540166
XAU/USD_B,1/21/2014 10:00,1240.78,1.66185
XAU/USD_B,1/21/2014 11:00,1241.82,1.720238
XAU/USD_B,1/21/2014 12:00,1242.28,1.734328
XAU/USD_B,1/21/2014 13:00,1242.47,1.702624
XAU/USD_B,1/21/2014 14:00,1243.01,1.686957
XAU/USD_B,1/21/2014 15:00,1241.85,1.674419
XAU/USD_B,1/21/2014 16:00,1241.8,1.679412
XAU/USD_B,1/21/2014 17:00,1241.75,1.651026
XAU/USD_B,1/21/2014 18:00,1243.25,1.640351
XAU/USD_B,1/21/2014 19:00,1243.62,1.638484
XAU/USD_B,1/21/2014 20:00,1242.47,1.622857
XAU/USD_B,1/21/2014 21:00,1242.41,1.598315
XAU/USD_B,1/21/2014 22:00,1243.77,1.596639
XAU/USD_B,1/21/2014 23:00,1243,1.598886
XAU/USD_B,1/22/2014 0:00,1242.73,1.577348
XAU/USD_B,1/22/2014 1:00,1240.77,1.524194
XAU/USD_B,1/22/2014 2:00,1240.28,1.465296
XAU/USD_B,1/22/2014 3:00,1238.62,1.458974
XAU/USD_B,1/22/2014 4:00,1239.67,1.411911
XAU/USD_B,1/22/2014 5:00,1240.58,1.395062
XAU/USD_B,1/22/2014 6:00,1241.37,1.427136
XAU/USD_B,1/22/2014 7:00,1241.4,1.498708
XAU/USD_B,1/22/2014 8:00,1240.7,1.483376
XAU/USD_B,1/22/2014 9:00,1241.65,1.507732
XAU/USD_B,1/22/2014 10:00,1241.15,1.473552
XAU/USD_B,1/22/2014 11:00,1241.15,1.440887
XAU/USD_B,1/22/2014 12:00,1241.15,1.477273
XAU/USD_B,1/22/2014 13:00,1241.15,1.492347
XAU/USD_B,1/22/2014 14:00,1241.15,1.5
XAU/USD_B,1/22/2014 15:00,1241.15,1.515464
XAU/USD_B,1/22/2014 16:00,1241.15,1.507772
XAU/USD_B,1/22/2014 17:00,1241.15,1.502646
XAU/USD_B,1/22/2014 18:00,1241.15,1.513298
XAU/USD_B,1/22/2014 19:00,1241.15,1.519894
XAU/USD_B,1/22/2014 20:00,1241.15,1.489071
XAU/USD_B,1/22/2014 21:00,1241.15,1.501362
XAU/USD_B,1/22/2014 22:00,1235.02,1.53022
XAU/USD_B,1/22/2014 23:00,1235.36,1.505464
XAU/USD_B,1/23/2014 0:00,1235.42,1.513661
XAU/USD_B,1/23/2014 1:00,1237.31,1.459103
XAU/USD_B,1/23/2014 2:00,1237.8,1.5
XAU/USD_B,1/23/2014 3:00,1238.41,1.540541
XAU/USD_B,1/23/2014 4:00,1247.06,1.522667
XAU/USD_B,1/23/2014 5:00,1245.06,1.582873
XAU/USD_B,1/23/2014 6:00,1247.38,1.567797
XAU/USD_B,1/23/2014 7:00,1248.83,1.554017
XAU/USD_B,1/23/2014 8:00,1256.26,1.491803
XAU/USD_B,1/23/2014 9:00,1259.13,1.371134
XAU/USD_B,1/23/2014 10:00,1259.65,1.270732
XAU/USD_B,1/23/2014 11:00,1261.75,1.158537
XAU/USD_B,1/23/2014 12:00,1262.43,1.145278
XAU/USD_B,1/23/2014 13:00,1264.24,1.068966
XAU/USD_B,1/23/2014 14:00,1264.52,1.040632
XAU/USD_B,1/23/2014 15:00,1263.07,1.042793
XAU/USD_B,1/23/2014 16:00,1264.63,1.008791
XAU/USD_B,1/23/2014 17:00,1264.46,1.008753
XAU/USD_B,1/23/2014 18:00,1262.92,1.008753
XAU/USD_B,1/23/2014 19:00,1262.58,-1.017467
XAU/USD_B,1/23/2014 20:00,1261.02,-1.03532
XAU/USD_B,1/23/2014 21:00,1261.05,-1.075893
XAU/USD_B,1/23/2014 22:00,1260.34,-1.085011
XAU/USD_B,1/23/2014 23:00,1260.03,-1.066667
XAU/USD_B,1/24/2014 0:00,1261.12,-1.071429
XAU/USD_B,1/24/2014 1:00,1259.21,-1.015351
XAU/USD_B,1/24/2014 2:00,1258.17,1.002169
XAU/USD_B,1/24/2014 3:00,1258.25,1.017429
XAU/USD_B,1/24/2014 4:00,1259.32,1.017316
XAU/USD_B,1/24/2014 5:00,1260.47,1.084071
XAU/USD_B,1/24/2014 6:00,1270.9,1.107865
XAU/USD_B,1/24/2014 7:00,1269.93,1.386921
XAU/USD_B,1/24/2014 8:00,1267.67,1.352
XAU/USD_B,1/24/2014 9:00,1267.13,1.373297
XAU/USD_B,1/24/2014 10:00,1268.04,1.422343
XAU/USD_B,1/24/2014 11:00,1262.45,1.454039
XAU/USD_B,1/24/2014 12:00,1262.69,1.383754
XAU/USD_B,1/24/2014 13:00,1265.25,1.370166
XAU/USD_B,1/24/2014 14:00,1265.75,1.366667
XAU/USD_B,1/24/2014 15:00,1268.59,1.385915
XAU/USD_B,1/24/2014 16:00,1269.16,1.391429
XAU/USD_B,1/24/2014 17:00,1269.16,1.389685
XAU/USD_B,1/26/2014 17:00,1269.16,1.411079
XAU/USD_B,1/26/2014 18:00,1275.96,1.411079
XAU/USD_B,1/26/2014 19:00,1272.88,1.424855
XAU/USD_B,1/26/2014 20:00,1273.14,1.538462
XAU/USD_B,1/26/2014 21:00,1273.19,1.584906
XAU/USD_B,1/26/2014 22:00,1272.09,1.598131
XAU/USD_B,1/26/2014 23:00,1271.39,1.545455
XAU/USD_B,1/27/2014 0:00,1271.72,1.501466
XAU/USD_B,1/27/2014 1:00,1268.92,1.488439
XAU/USD_B,1/27/2014 2:00,1268.15,1.423295
XAU/USD_B,1/27/2014 3:00,1268.12,1.423295
XAU/USD_B,1/27/2014 4:00,1272.09,1.470085
XAU/USD_B,1/27/2014 5:00,1267.7,1.478873
XAU/USD_B,1/27/2014 6:00,1264.32,1.474719
XAU/USD_B,1/27/2014 7:00,1264.61,1.373656
XAU/USD_B,1/27/2014 8:00,1261.74,1.468927
XAU/USD_B,1/27/2014 9:00,1259.47,1.457865
XAU/USD_B,1/27/2014 10:00,1261.41,1.455307
XAU/USD_B,1/27/2014 11:00,1262.87,1.555556
XAU/USD_B,1/27/2014 12:00,1264.87,1.541787
XAU/USD_B,1/27/2014 13:00,1260.32,1.575668
XAU/USD_B,1/27/2014 14:00,1253.38,1.555882
XAU/USD_B,1/27/2014 15:00,1255.55,1.602564
XAU/USD_B,1/27/2014 16:00,1257.1,1.633441
XAU/USD_B,1/27/2014 17:00,1257.24,1.625
XAU/USD_B,1/27/2014 18:00,1258.4,1.622581
XAU/USD_B,1/27/2014 19:00,1256.58,1.636364
XAU/USD_B,1/27/2014 20:00,1258.5,1.623003
XAU/USD_B,1/27/2014 21:00,1257.88,1.63141
XAU/USD_B,1/27/2014 22:00,1256.78,1.640379
XAU/USD_B,1/27/2014 23:00,1257.79,1.609907
XAU/USD_B,1/28/2014 0:00,1260.32,1.613707
XAU/USD_B,1/28/2014 1:00,1259.7,1.62037
XAU/USD_B,1/28/2014 2:00,1257.06,1.645062
XAU/USD_B,1/28/2014 3:00,1255.83,1.562874
XAU/USD_B,1/28/2014 4:00,1255.19,1.573134
XAU/USD_B,1/28/2014 5:00,1254.67,1.58982
XAU/USD_B,1/28/2014 6:00,1255.14,1.59882
XAU/USD_B,1/28/2014 7:00,1256.76,1.681957
XAU/USD_B,1/28/2014 8:00,1259.59,1.698171
XAU/USD_B,1/28/2014 9:00,1252.95,1.788162
XAU/USD_B,1/28/2014 10:00,1252.91,1.845659
XAU/USD_B,1/28/2014 11:00,1252.69,1.763407
XAU/USD_B,1/28/2014 12:00,1251.04,1.7375
XAU/USD_B,1/28/2014 13:00,1251.29,1.755486
XAU/USD_B,1/28/2014 14:00,1251.91,1.713846
XAU/USD_B,1/28/2014 15:00,1254.19,1.757764
XAU/USD_B,1/28/2014 16:00,1257.37,1.774295
XAU/USD_B,1/28/2014 17:00,1257.38,1.823151
XAU/USD_B,1/28/2014 18:00,1253.16,1.798046
XAU/USD_B,1/28/2014 19:00,1253.38,1.765273
XAU/USD_B,1/28/2014 20:00,1253.22,1.762821
XAU/USD_B,1/28/2014 21:00,1253.35,1.766773
XAU/USD_B,1/28/2014 22:00,1254.03,1.789137
XAU/USD_B,1/28/2014 23:00,1253.52,1.786624
XAU/USD_B,1/29/2014 0:00,1254.11,1.794953
XAU/USD_B,1/29/2014 1:00,1256.47,1.78125
XAU/USD_B,1/29/2014 2:00,1252.82,1.840764
XAU/USD_B,1/29/2014 3:00,1253.11,1.823899
XAU/USD_B,1/29/2014 4:00,1254.99,1.776758
XAU/USD_B,1/29/2014 5:00,1257.88,1.82866
XAU/USD_B,1/29/2014 6:00,1259.81,1.827586
XAU/USD_B,1/29/2014 7:00,1262.37,1.856688
